21:52,10.2,2.0,0.0
20:52,9.9,2.0,0.0
19:52,10.1,2.4,0.0
18:52,10.4,3.4,0.0
17:52,11.3,3.4,1.5
16:52,12.5,2.0,0.0
15:52,12.9,2.7,0.0
14:52,13.6,2.7,0.0
13:52,13.6,3.7,0.0
12:52,13.4,6.1,0.0
11:52,12.9,4.4,0.0
10:52,11.5,3.1,0.0
09:52,10.8,1.7,0.0
08:52,10.1,1.7,0.3
07:52,9.6,2.4,0.0
06:52,9.0,2.0,0.0
05:52,8.0,1.4,0.0
04:52,7.6,1.4,0.0
03:52,7.3,1.4,0.0
02:52,6.8,1.0,0.0
01:52,6.2,1.7,0.0
00:52,6.8,2.0,0.0
23:52,6.7,3.1,0.0
22:52,5.7,1.0,0.0
